  DF102           
0.996195 0.087156
0.992969 0.087305
0.983350 0.087909
0.967563 0.089017
0.945993 0.090724
0.919148 0.093043
0.887479 0.095894
0.851584 0.099097
0.812016 0.102391
0.769339 0.105544
0.724051 0.108358
0.676708 0.110690
0.627878 0.112461
0.578009 0.113599
0.527633 0.113990
0.477173 0.113510
0.427053 0.112006
0.377744 0.109389
0.329766 0.105663
0.283605 0.100902
0.239773 0.095230
0.198641 0.089092
0.160641 0.082615
0.126062 0.075585
0.095177 0.067753
0.068308 0.058878
0.045764 0.048875
0.027737 0.037621
0.014273 0.025832
0.005302 0.014778
0.000683 0.005621
0.000078 -0.000887
0.005530 -0.007215
0.016339 -0.012122
0.031496 -0.016247
0.050764 -0.019630
0.074219 -0.022106
0.101914 -0.023366
0.133899 -0.023168
0.170139 -0.021363
0.210272 -0.018032
0.253794 -0.013401
0.300225 -0.007833
0.349120 -0.001628
0.399976 0.004999
0.452349 0.011960
0.505632 0.019182
0.559191 0.026578
0.612360 0.033970
0.664410 0.041174
0.714743 0.048037
0.762712 0.054502
0.807713 0.060587
0.849110 0.066327
0.886316 0.071670
0.918792 0.076459
0.946027 0.080468
0.967693 0.083518
0.983434 0.085578
0.992990 0.086725
0.996201 0.087086
