  S4180-098-84
0.981627 -0.190809
0.978594 -0.189853
0.969615 -0.186885
0.954938 -0.181791
0.934926 -0.174580
0.909988 -0.165352
0.880587 -0.154248
0.847183 -0.141459
0.810309 -0.127242
0.770486 -0.111891
0.728241 -0.095744
0.684060 -0.079180
0.638384 -0.062549
0.591678 -0.046135
0.544413 -0.030234
0.497059 -0.015162
0.450072 -0.001190
0.403861 0.011430
0.358843 0.022432
0.315359 0.031577
0.273655 0.038664
0.233893 0.043684
0.196335 0.046685
0.161236 0.047813
0.128938 0.047215
0.099762 0.045012
0.073994 0.041320
0.051859 0.036302
0.033611 0.030100
0.019361 0.022774
0.009023 0.014607
0.002493 0.006066
-0.000225 -0.001994
0.002148 -0.008710
0.010465 -0.014605
0.024373 -0.020253
0.043845 -0.025525
0.068954 -0.030518
0.099587 -0.035494
0.135374 -0.040739
0.175776 -0.046402
0.220259 -0.052553
0.268227 -0.059228
0.319049 -0.066418
0.372062 -0.074125
0.426594 -0.082300
0.481942 -0.090889
0.537418 -0.099818
0.592294 -0.108998
0.645899 -0.118327
0.697541 -0.127693
0.746574 -0.136959
0.792350 -0.146000
0.834305 -0.154675
0.871888 -0.162836
0.904600 -0.170325
0.931987 -0.177014
0.953603 -0.182682
0.969155 -0.187050
0.978513 -0.189847
