  AQUILA 9.3% smoothed
0.998630 0.052336
0.995274 0.052731
0.991909 0.053125
0.988554 0.053520
0.985198 0.053915
0.978479 0.054685
0.924751 0.060881
0.871008 0.067177
0.817272 0.073523
0.756825 0.080489
0.703114 0.086366
0.649416 0.091794
0.595760 0.096612
0.542145 0.100652
0.488572 0.103702
0.435072 0.105545
0.388316 0.105978
0.341636 0.105124
0.308329 0.103629
0.268426 0.100736
0.228594 0.096476
0.188849 0.090558
0.155815 0.084040
0.122878 0.075675
0.090056 0.064922
0.057413 0.050935
0.044423 0.044095
0.031477 0.036237
0.025040 0.031804
0.018619 0.026881
0.012238 0.021190
0.009076 0.017890
0.005940 0.014100
0.002839 0.009452
0.000000 0.000000
0.003625 -0.005538
0.007040 -0.006891
0.010410 -0.007566
0.013763 -0.007911
0.020453 -0.008111
0.027125 -0.007991
0.033780 -0.007713
0.047097 -0.006935
0.060399 -0.006047
0.093655 -0.003764
0.126926 -0.001569
0.160193 0.000515
0.193462 0.002548
0.233389 0.004981
0.273315 0.007434
0.313241 0.009907
0.346518 0.011972
0.393091 0.014853
0.439674 0.017735
0.492905 0.021025
0.546146 0.024316
0.599377 0.027607
0.652607 0.030897
0.705848 0.034198
0.759078 0.037488
0.818967 0.041188
0.872197 0.044488
0.925437 0.047799
0.978667 0.051099
0.985325 0.051508
0.988648 0.051723
0.991972 0.051927
0.995306 0.052132
