SD2030-086-88
0.999848 0.017452
0.996490 0.017884
0.986673 0.019343
0.971043 0.022050
0.950283 0.025889
0.924958 0.030527
0.895446 0.035553
0.861941 0.040689
0.824745 0.045901
0.784347 0.051117
0.741323 0.056146
0.696136 0.060719
0.649161 0.064619
0.600799 0.067736
0.551452 0.070015
0.501560 0.071444
0.451631 0.072043
0.402168 0.071810
0.353699 0.070784
0.306723 0.068964
0.261762 0.066368
0.219274 0.063006
0.179689 0.058905
0.143398 0.054081
0.110749 0.048580
0.082002 0.042438
0.057365 0.035757
0.037025 0.028681
0.021131 0.021332
0.009709 0.013882
0.002695 0.006618
-0.000003 0.000170
0.002577 -0.004966
0.010872 -0.009162
0.024414 -0.012636
0.043233 -0.015258
0.067239 -0.017119
0.096174 -0.018294
0.129759 -0.018868
0.167626 -0.018907
0.209314 -0.018480
0.254356 -0.017634
0.302243 -0.016428
0.352394 -0.014912
0.404251 -0.013127
0.457193 -0.011103
0.510613 -0.008890
0.563879 -0.006500
0.616373 -0.003953
0.667503 -0.001211
0.716779 0.001750
0.763762 0.004850
0.808004 0.007943
0.849000 0.010839
0.886222 0.013369
0.919122 0.015383
0.947132 0.016772
0.969692 0.017516
0.986271 0.017706
0.996435 0.017563
