FX 60-100 AIRFOIL
0.987688 -0.156434
0.986667 -0.156040
0.983596 -0.154916
0.978499 -0.153025
0.971392 -0.150401
0.962320 -0.147010
0.951295 -0.142915
0.938382 -0.138146
0.923622 -0.132700
0.907086 -0.126649
0.888852 -0.119994
0.868964 -0.112855
0.847522 -0.105237
0.824615 -0.097215
0.800338 -0.088824
0.774784 -0.080190
0.748044 -0.071379
0.720223 -0.062548
0.691450 -0.053718
0.661823 -0.045036
0.631477 -0.036484
0.600530 -0.028211
0.569112 -0.020167
0.537364 -0.012476
0.505434 -0.005039
0.473430 0.001923
0.441511 0.008538
0.409767 0.014527
0.378383 0.020035
0.347442 0.024834
0.317121 0.029130
0.287504 0.032626
0.258756 0.035610
0.230955 0.037725
0.204289 0.039337
0.178799 0.040063
0.154665 0.040342
0.131921 0.039742
0.110760 0.038842
0.091189 0.037051
0.073375 0.035043
0.057270 0.031995
0.043103 0.028842
0.030815 0.024967
0.020535 0.020723
0.012268 0.016028
0.006017 0.010630
0.001955 0.005502
0.000000 0.000000
0.000744 -0.002143
0.003545 -0.004976
0.008411 -0.008328
0.015313 -0.012246
0.024253 -0.016467
0.035275 -0.020582
0.048219 -0.025153
0.063173 -0.029374
0.079932 -0.034023
0.098534 -0.038346
0.118834 -0.042888
0.140819 -0.047079
0.164317 -0.051367
0.189301 -0.055294
0.215602 -0.059207
0.243185 -0.062704
0.271868 -0.066093
0.301575 -0.069027
0.332138 -0.071792
0.363467 -0.074142
0.395372 -0.076360
0.427753 -0.078330
0.460403 -0.080322
0.493211 -0.082217
0.525998 -0.084241
0.558640 -0.086283
0.590969 -0.088578
0.622831 -0.091074
0.654073 -0.093966
0.684577 -0.097107
0.714203 -0.100554
0.742845 -0.104199
0.770362 -0.108112
0.796637 -0.112193
0.821563 -0.116485
0.845044 -0.120882
0.866991 -0.125310
0.887317 -0.129684
0.905928 -0.133958
0.922778 -0.138034
0.937794 -0.141860
0.950903 -0.145394
0.962075 -0.148561
0.971251 -0.151290
0.978433 -0.153440
0.983571 -0.155074
0.986655 -0.156119
