   J5012   12% 
0.990268 -0.139173
0.987615 -0.138366
0.979680 -0.135978
0.966561 -0.132034
0.948376 -0.126631
0.925334 -0.119858
0.897678 -0.111861
0.865690 -0.102781
0.829728 -0.092809
0.790150 -0.082127
0.747401 -0.070938
0.701925 -0.059468
0.654207 -0.047924
0.604763 -0.036522
0.554107 -0.025475
0.502808 -0.014983
0.451403 -0.005244
0.400436 0.003585
0.350478 0.011333
0.302059 0.017886
0.255707 0.023128
0.211927 0.026978
0.171198 0.029400
0.133959 0.030362
0.100627 0.029876
0.071579 0.027970
0.047126 0.024702
0.027544 0.020163
0.013067 0.014442
0.003846 0.007679
0.000000 0.000000
0.001580 -0.008442
0.008580 -0.017484
0.020920 -0.026974
0.038492 -0.036735
0.061097 -0.046617
0.088494 -0.056455
0.120401 -0.066110
0.156452 -0.075448
0.196281 -0.084348
0.239427 -0.092714
0.285428 -0.100451
0.333777 -0.107499
0.383936 -0.113821
0.435362 -0.119383
0.487460 -0.124190
0.539664 -0.128245
0.591402 -0.131588
0.642074 -0.134256
0.691125 -0.136313
0.738001 -0.137821
0.782178 -0.138849
0.823158 -0.139489
0.860485 -0.139817
0.893737 -0.139906
0.922526 -0.139842
0.946542 -0.139683
0.965512 -0.139501
0.979209 -0.139325
0.987495 -0.139218
