  AQUILA 9.3% smoothed
0.994522 -0.104528
0.991270 -0.103614
0.988008 -0.102698
0.984755 -0.101783
0.981503 -0.100868
0.974987 -0.099057
0.922890 -0.084531
0.870793 -0.069906
0.818712 -0.055231
0.760098 -0.038895
0.707968 -0.024688
0.655780 -0.010928
0.603539 0.002225
0.551216 0.014602
0.498780 0.025996
0.446227 0.036185
0.400114 0.043927
0.353875 0.050386
0.320744 0.054120
0.280880 0.057505
0.240872 0.059528
0.200691 0.059900
0.167044 0.058630
0.133203 0.055521
0.099103 0.050035
0.064674 0.041326
0.050774 0.036603
0.036758 0.030867
0.029707 0.027495
0.022595 0.023638
0.015402 0.019014
0.011763 0.016249
0.008073 0.012997
0.004283 0.008891
0.000000 0.000000
0.002714 -0.006037
0.005876 -0.007907
0.009099 -0.009101
0.012356 -0.009966
0.018932 -0.011210
0.025541 -0.012136
0.032158 -0.012902
0.045433 -0.014217
0.058710 -0.015421
0.091914 -0.018368
0.125118 -0.021406
0.158301 -0.024551
0.191479 -0.027747
0.231295 -0.031590
0.271114 -0.035413
0.310934 -0.039216
0.344125 -0.042383
0.390575 -0.046823
0.437036 -0.051263
0.490126 -0.056341
0.543226 -0.061419
0.596316 -0.066496
0.649406 -0.071574
0.702507 -0.076642
0.755597 -0.081719
0.815327 -0.087434
0.868418 -0.092501
0.921520 -0.097560
0.974612 -0.102627
0.981251 -0.103264
0.984567 -0.103573
0.987882 -0.103891
0.991207 -0.104210
