FX 60-100 AIRFOIL
0.999391 0.034899
0.998313 0.035092
0.995083 0.035610
0.989719 0.036493
0.982242 0.037713
0.972691 0.039310
0.961087 0.041227
0.947501 0.043444
0.931973 0.045973
0.914586 0.048758
0.895417 0.051811
0.874533 0.055024
0.852031 0.058411
0.828014 0.061915
0.802582 0.065520
0.775850 0.069119
0.747920 0.072666
0.718925 0.076026
0.688996 0.079204
0.658257 0.082073
0.626837 0.084678
0.594880 0.086894
0.562504 0.088795
0.529872 0.090287
0.497110 0.091495
0.464364 0.092222
0.431770 0.092625
0.399467 0.092448
0.367608 0.091865
0.336320 0.090673
0.305737 0.089104
0.275996 0.086885
0.247208 0.084329
0.219513 0.081100
0.193030 0.077594
0.167869 0.073443
0.144126 0.069112
0.121914 0.064184
0.101314 0.059262
0.082444 0.053770
0.065341 0.048400
0.050113 0.042335
0.036807 0.036537
0.025485 0.030388
0.016203 0.024260
0.008985 0.018075
0.003878 0.011582
0.000869 0.005774
0.000000 0.000000
0.001139 -0.001961
0.004430 -0.004208
0.009845 -0.006570
0.017368 -0.009099
0.026949 -0.011537
0.038554 -0.013473
0.052132 -0.015490
0.067617 -0.016780
0.084955 -0.018146
0.104041 -0.018841
0.124834 -0.019425
0.147215 -0.019344
0.171100 -0.019070
0.196373 -0.018158
0.222938 -0.016980
0.250681 -0.015151
0.279484 -0.013004
0.309205 -0.010215
0.339735 -0.007098
0.370936 -0.003427
0.402678 0.000484
0.434840 0.004729
0.467270 0.009003
0.499837 0.013402
0.532408 0.017672
0.564840 0.021896
0.597013 0.025811
0.628766 0.029442
0.659986 0.032563
0.690529 0.035301
0.720268 0.037570
0.749079 0.039457
0.776837 0.040866
0.803408 0.041874
0.828694 0.042417
0.852583 0.042581
0.874973 0.042422
0.895760 0.042007
0.914844 0.041363
0.932162 0.040577
0.947632 0.039686
0.961174 0.038718
0.972745 0.037741
0.982274 0.036813
0.989734 0.036073
0.995089 0.035450
0.998316 0.035012
